Cultivo;Campaña;Provincia;Departamento;idProvincia;idDepartamento;"Sup. Sembrada";"Sup. Cosechada";Producción;Rendimiento
"Trigo total";2021/22;"BUENOS AIRES";MAGDALENA;6;505;1600;1600;6080;3800
"Trigo total";2022/23;"BUENOS AIRES";MAGDALENA;6;505;1900;1900;3420;1800
"Trigo total";2023/24;"BUENOS AIRES";MAGDALENA;6;505;3500;3500;16100;4600
"Trigo total";2024/25;"BUENOS AIRES";MAGDALENA;6;505;4000;4000;16400;4100
"Trigo total";2000/01;"BUENOS AIRES";MAIPU;6;511;4500;4380;13200;3014
"Trigo total";2001/02;"BUENOS AIRES";MAIPU;6;511;3500;3430;9300;2711
"Trigo total";2002/03;"BUENOS AIRES";MAIPU;6;511;2500;2250;4390;1951
"Trigo total";2003/04;"BUENOS AIRES";MAIPU;6;511;4000;3950;15410;3901
"Trigo total";2004/05;"BUENOS AIRES";MAIPU;6;511;4500;4400;15400;3500
"Trigo total";2005/06;"BUENOS AIRES";MAIPU;6;511;4000;3965;14670;3700
"Trigo total";2006/07;"BUENOS AIRES";MAIPU;6;511;3800;3720;15250;4099
"Trigo total";2007/08;"BUENOS AIRES";MAIPU;6;511;8000;7800;27300;3500
"Trigo total";2008/09;"BUENOS AIRES";MAIPU;6;511;7000;6930;26330;3799
"Trigo total";2009/10;"BUENOS AIRES";MAIPU;6;511;5310;5280;23654;4480
"Trigo total";2010/11;"BUENOS AIRES";MAIPU;6;511;6500;6450;33971;5267
"Trigo total";2011/12;"BUENOS AIRES";MAIPU;6;511;6000;5950;30345;5100
"Trigo total";2012/13;"BUENOS AIRES";MAIPU;6;511;987;887;4701;5300
"Trigo total";2013/14;"BUENOS AIRES";MAIPU;6;511;3500;3500;20300;5800
"Trigo total";2014/15;"BUENOS AIRES";MAIPU;6;511;2900;2800;10360;3700
"Trigo total";2015/16;"BUENOS AIRES";MAIPU;6;511;4000;4000;18000;4500
"Trigo total";2016/17;"BUENOS AIRES";MAIPU;6;511;3900;3500;13650;3900
"Trigo total";2017/18;"BUENOS AIRES";MAIPU;6;511;1862;1482;7706;5200
"Trigo total";2018/19;"BUENOS AIRES";MAIPU;6;511;2400;2250;10800;4800
"Trigo total";2019/20;"BUENOS AIRES";MAIPU;6;511;2200;2200;10560;4800
"Trigo total";2020/21;"BUENOS AIRES";MAIPU;6;511;2800;2800;14000;5000
"Trigo total";2021/22;"BUENOS AIRES";MAIPU;6;511;3020;3020;15100;5000
"Trigo total";2022/23;"BUENOS AIRES";MAIPU;6;511;4000;4000;12000;3000
"Trigo total";2023/24;"BUENOS AIRES";MAIPU;6;511;3800;3800;22040;5800
"Trigo total";2024/25;"BUENOS AIRES";MAIPU;6;511;4200;4200;18900;4500
"Trigo total";2000/01;"BUENOS AIRES";"MAR CHIQUITA";6;518;11000;10750;32200;2995
"Trigo total";2001/02;"BUENOS AIRES";"MAR CHIQUITA";6;518;9000;8850;24000;2712
"Trigo total";2002/03;"BUENOS AIRES";"MAR CHIQUITA";6;518;7000;6300;11970;1900
"Trigo total";2003/04;"BUENOS AIRES";"MAR CHIQUITA";6;518;6000;5870;21130;3600
"Trigo total";2004/05;"BUENOS AIRES";"MAR CHIQUITA";6;518;5000;4900;16660;3400
"Trigo total";2005/06;"BUENOS AIRES";"MAR CHIQUITA";6;518;4200;4160;15390;3700
"Trigo total";2006/07;"BUENOS AIRES";"MAR CHIQUITA";6;518;4000;3920;15290;3901
"Trigo total";2007/08;"BUENOS AIRES";"MAR CHIQUITA";6;518;3800;3650;11320;3101
"Trigo total";2008/09;"BUENOS AIRES";"MAR CHIQUITA";6;518;3100;3070;9520;3101
"Trigo total";2009/10;"BUENOS AIRES";"MAR CHIQUITA";6;518;2350;2340;9887;4225
"Trigo total";2010/11;"BUENOS AIRES";"MAR CHIQUITA";6;518;2900;2870;14819;5163
"Trigo total";2011/12;"BUENOS AIRES";"MAR CHIQUITA";6;518;2500;2475;12128;4900
"Trigo total";2012/13;"BUENOS AIRES";"MAR CHIQUITA";6;518;2506;2506;7518;3000
"Trigo total";2013/14;"BUENOS AIRES";"MAR CHIQUITA";6;518;5200;5200;23400;4500
"Trigo total";2014/15;"BUENOS AIRES";"MAR CHIQUITA";6;518;4800;4700;17860;3800
"Trigo total";2015/16;"BUENOS AIRES";"MAR CHIQUITA";6;518;4300;4300;17200;4000
"Trigo total";2016/17;"BUENOS AIRES";"MAR CHIQUITA";6;518;7100;6380;23606;3700
"Trigo total";2017/18;"BUENOS AIRES";"MAR CHIQUITA";6;518;3113;3113;13075;4200
"Trigo total";2018/19;"BUENOS AIRES";"MAR CHIQUITA";6;518;3600;3600;18720;5200
"Trigo total";2019/20;"BUENOS AIRES";"MAR CHIQUITA";6;518;4000;4000;19200;4800
"Trigo total";2020/21;"BUENOS AIRES";"MAR CHIQUITA";6;518;6000;6000;30000;5000
"Trigo total";2021/22;"BUENOS AIRES";"MAR CHIQUITA";6;518;6500;6500;35750;5500
"Trigo total";2022/23;"BUENOS AIRES";"MAR CHIQUITA";6;518;7100;7100;22720;3200
"Trigo total";2023/24;"BUENOS AIRES";"MAR CHIQUITA";6;518;5500;5500;31900;5800
"Trigo total";2024/25;"BUENOS AIRES";"MAR CHIQUITA";6;518;6100;6100;30500;5000
"Trigo total";2000/01;"BUENOS AIRES";"MARCOS PAZ";6;525;1500;1500;4200;2800
"Trigo total";2001/02;"BUENOS AIRES";"MARCOS PAZ";6;525;1200;1200;2160;1800
"Trigo total";2002/03;"BUENOS AIRES";"MARCOS PAZ";6;525;800;800;1440;1800
"Trigo total";2003/04;"BUENOS AIRES";"MARCOS PAZ";6;525;1800;1800;5400;3000
"Trigo total";2004/05;"BUENOS AIRES";"MARCOS PAZ";6;525;2000;2000;6400;3200
"Trigo total";2005/06;"BUENOS AIRES";"MARCOS PAZ";6;525;1800;1800;6300;3500
"Trigo total";2006/07;"BUENOS AIRES";"MARCOS PAZ";6;525;3000;3000;11700;3900
"Trigo total";2007/08;"BUENOS AIRES";"MARCOS PAZ";6;525;3000;3000;11400;3800
"Trigo total";2008/09;"BUENOS AIRES";"MARCOS PAZ";6;525;2000;1800;4680;2600
"Trigo total";2009/10;"BUENOS AIRES";"MARCOS PAZ";6;525;1020;1020;3740;3667
"Trigo total";2010/11;"BUENOS AIRES";"MARCOS PAZ";6;525;1000;1000;3920;3920
"Trigo total";2011/12;"BUENOS AIRES";"MARCOS PAZ";6;525;1000;1000;4800;4800
"Trigo total";2012/13;"BUENOS AIRES";"MARCOS PAZ";6;525;920;920;2852;3100
"Trigo total";2013/14;"BUENOS AIRES";"MARCOS PAZ";6;525;1500;1500;5700;3800
"Trigo total";2014/15;"BUENOS AIRES";"MARCOS PAZ";6;525;830;830;2990;3602
"Trigo total";2015/16;"BUENOS AIRES";"MARCOS PAZ";6;525;662;563;1460;2593
"Trigo total";2016/17;"BUENOS AIRES";"MARCOS PAZ";6;525;900;800;3600;4500
"Trigo total";2017/18;"BUENOS AIRES";"MARCOS PAZ";6;525;900;900;4320;4800
"Trigo total";2018/19;"BUENOS AIRES";"MARCOS PAZ";6;525;1062;972;3985;4100
"Trigo total";2019/20;"BUENOS AIRES";"MARCOS PAZ";6;525;1100;1100;4290;3900
"Trigo total";2020/21;"BUENOS AIRES";"MARCOS PAZ";6;525;1100;1100;4180;3800
"Trigo total";2021/22;"BUENOS AIRES";"MARCOS PAZ";6;525;3000;3000;11400;3800
"Trigo total";2022/23;"BUENOS AIRES";"MARCOS PAZ";6;525;2500;2200;3960;1800
"Trigo total";2023/24;"BUENOS AIRES";"MARCOS PAZ";6;525;3500;3500;16100;4600
"Trigo total";2024/25;"BUENOS AIRES";"MARCOS PAZ";6;525;4000;4000;17200;4300
"Trigo total";2000/01;"BUENOS AIRES";MERCEDES;6;532;6000;5700;13700;2404
"Trigo total";2001/02;"BUENOS AIRES";MERCEDES;6;532;6000;6000;7200;1200
"Trigo total";2002/03;"BUENOS AIRES";MERCEDES;6;532;4000;4000;7600;1900
"Trigo total";2003/04;"BUENOS AIRES";MERCEDES;6;532;3300;3200;8960;2800
"Trigo total";2004/05;"BUENOS AIRES";MERCEDES;6;532;4000;4000;14000;3500
"Trigo total";2005/06;"BUENOS AIRES";MERCEDES;6;532;2500;2500;7250;2900
"Trigo total";2006/07;"BUENOS AIRES";MERCEDES;6;532;3500;3500;12600;3600
"Trigo total";2007/08;"BUENOS AIRES";MERCEDES;6;532;3500;3500;9800;2800
"Trigo total";2008/09;"BUENOS AIRES";MERCEDES;6;532;2000;1950;3510;1800
"Trigo total";2009/10;"BUENOS AIRES";MERCEDES;6;532;4040;4040;14610;3616
"Trigo total";2010/11;"BUENOS AIRES";MERCEDES;6;532;2700;2700;12550;4648
"Trigo total";2011/12;"BUENOS AIRES";MERCEDES;6;532;2500;2500;8750;3500
"Trigo total";2012/13;"BUENOS AIRES";MERCEDES;6;532;3100;2800;6720;2400
"Trigo total";2013/14;"BUENOS AIRES";MERCEDES;6;532;3500;3500;13300;3800
"Trigo total";2014/15;"BUENOS AIRES";MERCEDES;6;532;2000;1800;4860;2700
"Trigo total";2015/16;"BUENOS AIRES";MERCEDES;6;532;1300;910;2730;3000
"Trigo total";2016/17;"BUENOS AIRES";MERCEDES;6;532;1800;1600;5440;3400
"Trigo total";2017/18;"BUENOS AIRES";MERCEDES;6;532;3795;3795;15180;4000
"Trigo total";2018/19;"BUENOS AIRES";MERCEDES;6;532;6660;6586;26344;4000
"Trigo total";2019/20;"BUENOS AIRES";MERCEDES;6;532;5800;5800;26100;4500
"Trigo total";2020/21;"BUENOS AIRES";MERCEDES;6;532;6000;6000;25200;4200
"Trigo total";2021/22;"BUENOS AIRES";MERCEDES;6;532;6600;6600;32340;4900
"Trigo total";2022/23;"BUENOS AIRES";MERCEDES;6;532;6500;6350;10160;1600
"Trigo total";2023/24;"BUENOS AIRES";MERCEDES;6;532;7900;7900;27650;3500
"Trigo total";2024/25;"BUENOS AIRES";MERCEDES;6;532;8000;8000;36000;4500
"Trigo total";2000/01;"BUENOS AIRES";MONTE;6;547;3700;3700;9990;2700
"Trigo total";2001/02;"BUENOS AIRES";MONTE;6;547;3100;2680;4900;1828
"Trigo total";2002/03;"BUENOS AIRES";MONTE;6;547;3000;2870;5170;1801
"Trigo total";2003/04;"BUENOS AIRES";MONTE;6;547;3610;3450;12770;3701
"Trigo total";2004/05;"BUENOS AIRES";MONTE;6;547;4500;4500;17550;3900
"Trigo total";2005/06;"BUENOS AIRES";MONTE;6;547;5200;5200;21840;4200
"Trigo total";2006/07;"BUENOS AIRES";MONTE;6;547;6000;6000;26400;4400
"Trigo total";2007/08;"BUENOS AIRES";MONTE;6;547;7000;7000;23100;3300
"Trigo total";2008/09;"BUENOS AIRES";MONTE;6;547;6000;6000;21000;3500
"Trigo total";2009/10;"BUENOS AIRES";MONTE;6;547;3880;3880;27880;7186
"Trigo total";2010/11;"BUENOS AIRES";MONTE;6;547;6000;6000;25400;4233
"Trigo total";2011/12;"BUENOS AIRES";MONTE;6;547;7000;7000;30100;4300
"Trigo total";2012/13;"BUENOS AIRES";MONTE;6;547;5760;4760;12852;2700
"Trigo total";2013/14;"BUENOS AIRES";MONTE;6;547;3500;3500;13650;3900
"Trigo total";2014/15;"BUENOS AIRES";MONTE;6;547;2800;2350;8700;3702
"Trigo total";2015/16;"BUENOS AIRES";MONTE;6;547;2600;1600;5120;3200
"Trigo total";2016/17;"BUENOS AIRES";MONTE;6;547;4800;4300;15910;3700
"Trigo total";2017/18;"BUENOS AIRES";MONTE;6;547;3620;3550;13490;3800
"Trigo total";2018/19;"BUENOS AIRES";MONTE;6;547;4272;4016;14136;3520
"Trigo total";2019/20;"BUENOS AIRES";MONTE;6;547;4070;3989;13408;3361
"Trigo total";2020/21;"BUENOS AIRES";MONTE;6;547;15900;15580;57646;3700
"Trigo total";2021/22;"BUENOS AIRES";MONTE;6;547;16914;16734;63589;3800
"Trigo total";2022/23;"BUENOS AIRES";MONTE;6;547;19200;19009;58517;3078
"Trigo total";2023/24;"BUENOS AIRES";MONTE;6;547;16584;16418;59859;3646
"Trigo total";2024/25;"BUENOS AIRES";MONTE;6;547;20367;20163;74200;3680
"Trigo total";2000/01;"BUENOS AIRES";NAVARRO;6;574;7300;7200;20200;2806
"Trigo total";2001/02;"BUENOS AIRES";NAVARRO;6;574;4500;3780;6800;1799
"Trigo total";2002/03;"BUENOS AIRES";NAVARRO;6;574;4500;4310;8190;1900
"Trigo total";2003/04;"BUENOS AIRES";NAVARRO;6;574;5170;4920;18200;3699
"Trigo total";2004/05;"BUENOS AIRES";NAVARRO;6;574;5600;5300;21730;4100
"Trigo total";2005/06;"BUENOS AIRES";NAVARRO;6;574;6100;6100;26230;4300
"Trigo total";2006/07;"BUENOS AIRES";NAVARRO;6;574;9000;9000;40500;4500
"Trigo total";2007/08;"BUENOS AIRES";NAVARRO;6;574;9500;9250;30530;3301
"Trigo total";2008/09;"BUENOS AIRES";NAVARRO;6;574;9000;9000;33300;3700
"Trigo total";2009/10;"BUENOS AIRES";NAVARRO;6;574;7760;7760;38090;4909
"Trigo total";2010/11;"BUENOS AIRES";NAVARRO;6;574;9000;9000;37180;4131
"Trigo total";2011/12;"BUENOS AIRES";NAVARRO;6;574;10000;10000;45000;4500
"Trigo total";2012/13;"BUENOS AIRES";NAVARRO;6;574;8640;8140;22792;2800
"Trigo total";2013/14;"BUENOS AIRES";NAVARRO;6;574;5300;5300;20670;3900
"Trigo total";2014/15;"BUENOS AIRES";NAVARRO;6;574;4500;4400;16280;3700
"Trigo total";2015/16;"BUENOS AIRES";NAVARRO;6;574;4500;3000;9000;3000
"Trigo total";2016/17;"BUENOS AIRES";NAVARRO;6;574;5900;5300;20140;3800
"Trigo total";2017/18;"BUENOS AIRES";NAVARRO;6;574;4450;4360;16568;3800
"Trigo total";2018/19;"BUENOS AIRES";NAVARRO;6;574;5251;4831;17585;3640
"Trigo total";2019/20;"BUENOS AIRES";NAVARRO;6;574;5100;4998;17374;3476
"Trigo total";2020/21;"BUENOS AIRES";NAVARRO;6;574;11200;10970;41686;3800
"Trigo total";2021/22;"BUENOS AIRES";NAVARRO;6;574;12591;12461;48598;3900
"Trigo total";2022/23;"BUENOS AIRES";NAVARRO;6;574;14400;14257;45075;3162
"Trigo total";2023/24;"BUENOS AIRES";NAVARRO;6;574;13236;13104;48926;3734
"Trigo total";2024/25;"BUENOS AIRES";NAVARRO;6;574;17577;17401;65950;3790
"Trigo total";2000/01;"BUENOS AIRES";NECOCHEA;6;581;201000;201000;701000;3488
"Trigo total";2001/02;"BUENOS AIRES";NECOCHEA;6;581;189800;185800;645000;3471
"Trigo total";2002/03;"BUENOS AIRES";NECOCHEA;6;581;166000;153000;397795;2600
"Trigo total";2003/04;"BUENOS AIRES";NECOCHEA;6;581;174700;174700;715900;4098
"Trigo total";2004/05;"BUENOS AIRES";NECOCHEA;6;581;172600;172600;612730;3550
"Trigo total";2005/06;"BUENOS AIRES";NECOCHEA;6;581;147190;147190;631396;4290
"Trigo total";2006/07;"BUENOS AIRES";NECOCHEA;6;581;146475;146475;540190;3688
"Trigo total";2007/08;"BUENOS AIRES";NECOCHEA;6;581;132554;122554;367250;2997
"Trigo total";2008/09;"BUENOS AIRES";NECOCHEA;6;581;110415;110165;337829;3067
"Trigo total";2009/10;"BUENOS AIRES";NECOCHEA;6;581;103050;103050;399341;3875
"Trigo total";2010/11;"BUENOS AIRES";NECOCHEA;6;581;123100;123100;723387;5876
"Trigo total";2011/12;"BUENOS AIRES";NECOCHEA;6;581;84000;84000;468200;5574
"Trigo total";2012/13;"BUENOS AIRES";NECOCHEA;6;581;22400;22400;104860;4681
"Trigo total";2013/14;"BUENOS AIRES";NECOCHEA;6;581;63500;63500;329840;5194
"Trigo total";2014/15;"BUENOS AIRES";NECOCHEA;6;581;74000;60500;229550;3794
"Trigo total";2015/16;"BUENOS AIRES";NECOCHEA;6;581;21880;20980;94194;4490
"Trigo total";2016/17;"BUENOS AIRES";NECOCHEA;6;581;45700;41080;151996;3700
"Trigo total";2017/18;"BUENOS AIRES";NECOCHEA;6;581;60450;60450;272025;4500
"Trigo total";2018/19;"BUENOS AIRES";NECOCHEA;6;581;48890;40910;171518;4193
"Trigo total";2019/20;"BUENOS AIRES";NECOCHEA;6;581;61000;61000;208600;3420
"Trigo total";2020/21;"BUENOS AIRES";NECOCHEA;6;581;61560;61560;276252;4488
"Trigo total";2021/22;"BUENOS AIRES";NECOCHEA;6;581;21077;21077;91380;4336
"Trigo total";2022/23;"BUENOS AIRES";NECOCHEA;6;581;31000;31000;78375;2528
"Trigo total";2023/24;"BUENOS AIRES";NECOCHEA;6;581;34899;34899;155786;4464
"Trigo total";2024/25;"BUENOS AIRES";NECOCHEA;6;581;46682;46682;195560;4189
"Trigo total";2000/01;"BUENOS AIRES";OLAVARRIA;6;595;37000;37000;118000;3189
"Trigo total";2001/02;"BUENOS AIRES";OLAVARRIA;6;595;39500;39500;119000;3013
"Trigo total";2002/03;"BUENOS AIRES";OLAVARRIA;6;595;36000;33000;59400;1800
"Trigo total";2003/04;"BUENOS AIRES";OLAVARRIA;6;595;40000;40000;120000;3000
"Trigo total";2004/05;"BUENOS AIRES";OLAVARRIA;6;595;42500;42500;140750;3312
"Trigo total";2005/06;"BUENOS AIRES";OLAVARRIA;6;595;19000;19000;70900;3732
"Trigo total";2006/07;"BUENOS AIRES";OLAVARRIA;6;595;15500;15500;62000;4000
"Trigo total";2007/08;"BUENOS AIRES";OLAVARRIA;6;595;13500;10100;20200;2000
"Trigo total";2008/09;"BUENOS AIRES";OLAVARRIA;6;595;11500;11500;30500;2652
"Trigo total";2009/10;"BUENOS AIRES";OLAVARRIA;6;595;15260;15260;55915;3664
"Trigo total";2010/11;"BUENOS AIRES";OLAVARRIA;6;595;14000;14000;55167;3941
"Trigo total";2011/12;"BUENOS AIRES";OLAVARRIA;6;595;16000;16000;66600;4163
"Trigo total";2012/13;"BUENOS AIRES";OLAVARRIA;6;595;19000;17700;54600;3085
"Trigo total";2013/14;"BUENOS AIRES";OLAVARRIA;6;595;19000;18700;72100;3856
"Trigo total";2014/15;"BUENOS AIRES";OLAVARRIA;6;595;41100;39870;115236;2890
"Trigo total";2015/16;"BUENOS AIRES";OLAVARRIA;6;595;24070;24070;97173;4037
"Trigo total";2016/17;"BUENOS AIRES";OLAVARRIA;6;595;33600;30200;117780;3900
"Trigo total";2017/18;"BUENOS AIRES";OLAVARRIA;6;595;21480;21480;85920;4000
"Trigo total";2018/19;"BUENOS AIRES";OLAVARRIA;6;595;53000;53000;215000;4057
"Trigo total";2019/20;"BUENOS AIRES";OLAVARRIA;6;595;24000;24000;75000;3125
"Trigo total";2020/21;"BUENOS AIRES";OLAVARRIA;6;595;28000;28000;115500;4125
"Trigo total";2021/22;"BUENOS AIRES";OLAVARRIA;6;595;23240;23240;67096;2887
"Trigo total";2022/23;"BUENOS AIRES";OLAVARRIA;6;595;22100;22100;66300;3000
"Trigo total";2023/24;"BUENOS AIRES";OLAVARRIA;6;595;27000;27000;81600;3022
"Trigo total";2024/25;"BUENOS AIRES";OLAVARRIA;6;595;29500;29500;88850;3012
"Trigo total";2000/01;"BUENOS AIRES";PATAGONES;6;602;181000;181000;330000;1823
"Trigo total";2001/02;"BUENOS AIRES";PATAGONES;6;602;216000;215000;400000;1860
"Trigo total";2002/03;"BUENOS AIRES";PATAGONES;6;602;220000;217000;379750;1750
"Trigo total";2003/04;"BUENOS AIRES";PATAGONES;6;602;228500;228000;369650;1621
"Trigo total";2004/05;"BUENOS AIRES";PATAGONES;6;602;246500;246500;550830;2235
"Trigo total";2005/06;"BUENOS AIRES";PATAGONES;6;602;219600;206600;181200;877
"Trigo total";2006/07;"BUENOS AIRES";PATAGONES;6;602;191500;191500;335840;1754
"Trigo total";2007/08;"BUENOS AIRES";PATAGONES;6;602;165000;157200;130760;832
"Trigo total";2008/09;"BUENOS AIRES";PATAGONES;6;602;167000;55200;32714;593
"Trigo total";2009/10;"BUENOS AIRES";PATAGONES;6;602;121540;69420;122667;1767
"Trigo total";2010/11;"BUENOS AIRES";PATAGONES;6;602;120000;115800;200004;1727
"Trigo total";2011/12;"BUENOS AIRES";PATAGONES;6;602;100100;62650;63445;1013
"Trigo total";2012/13;"BUENOS AIRES";PATAGONES;6;602;65066;62866;69394;1104
"Trigo total";2013/14;"BUENOS AIRES";PATAGONES;6;602;65500;65500;73360;1120
"Trigo total";2014/15;"BUENOS AIRES";PATAGONES;6;602;42000;41100;69300;1686
"Trigo total";2015/16;"BUENOS AIRES";PATAGONES;6;602;56890;55890;106391;1904
"Trigo total";2016/17;"BUENOS AIRES";PATAGONES;6;602;50000;44940;76398;1700
"Trigo total";2017/18;"BUENOS AIRES";PATAGONES;6;602;52705;52705;57976;1100
"Trigo total";2018/19;"BUENOS AIRES";PATAGONES;6;602;46600;46600;84480;1813
"Trigo total";2019/20;"BUENOS AIRES";PATAGONES;6;602;48000;46700;38610;827
"Trigo total";2020/21;"BUENOS AIRES";PATAGONES;6;602;40000;40000;62000;1550
"Trigo total";2021/22;"BUENOS AIRES";PATAGONES;6;602;45450;1910;4333;2269
"Trigo total";2022/23;"BUENOS AIRES";PATAGONES;6;602;59700;59700;77310;1295
"Trigo total";2023/24;"BUENOS AIRES";PATAGONES;6;602;25800;4200;6420;1529
"Trigo total";2024/25;"BUENOS AIRES";PATAGONES;6;602;43800;43800;58920;1345
"Trigo total";2000/01;"BUENOS AIRES";PEHUAJO;6;609;14000;13500;39200;2904
"Trigo total";2001/02;"BUENOS AIRES";PEHUAJO;6;609;16000;14400;36000;2500
"Trigo total";2002/03;"BUENOS AIRES";PEHUAJO;6;609;13500;13500;32400;2400
"Trigo total";2003/04;"BUENOS AIRES";PEHUAJO;6;609;11560;11560;38150;3300
"Trigo total";2004/05;"BUENOS AIRES";PEHUAJO;6;609;11676;11676;38530;3300
"Trigo total";2005/06;"BUENOS AIRES";PEHUAJO;6;609;8800;8800;33440;3800
"Trigo total";2006/07;"BUENOS AIRES";PEHUAJO;6;609;41100;41100;156180;3800
"Trigo total";2007/08;"BUENOS AIRES";PEHUAJO;6;609;29900;29900;116610;3900
"Trigo total";2008/09;"BUENOS AIRES";PEHUAJO;6;609;30400;30400;76120;2504
"Trigo total";2009/10;"BUENOS AIRES";PEHUAJO;6;609;13470;13470;45960;3412
"Trigo total";2010/11;"BUENOS AIRES";PEHUAJO;6;609;18900;18900;76100;4026
"Trigo total";2011/12;"BUENOS AIRES";PEHUAJO;6;609;25700;25700;82520;3211
"Trigo total";2012/13;"BUENOS AIRES";PEHUAJO;6;609;14700;9700;19800;2041
"Trigo total";2013/14;"BUENOS AIRES";PEHUAJO;6;609;15300;15300;50610;3308
"Trigo total";2014/15;"BUENOS AIRES";PEHUAJO;6;609;48260;48260;168910;3500
"Trigo total";2015/16;"BUENOS AIRES";PEHUAJO;6;609;34490;33490;110520;3300
"Trigo total";2016/17;"BUENOS AIRES";PEHUAJO;6;609;42300;38020;190100;5000
"Trigo total";2017/18;"BUENOS AIRES";PEHUAJO;6;609;31600;30600;146880;4800
"Trigo total";2018/19;"BUENOS AIRES";PEHUAJO;6;609;42252;42252;245062;5800
"Trigo total";2019/20;"BUENOS AIRES";PEHUAJO;6;609;46700;45800;123660;2700
"Trigo total";2020/21;"BUENOS AIRES";PEHUAJO;6;609;60442;60442;271989;4500
"Trigo total";2021/22;"BUENOS AIRES";PEHUAJO;6;609;42452;42452;220750;5200
"Trigo total";2022/23;"BUENOS AIRES";PEHUAJO;6;609;40090;40090;132360;3302
"Trigo total";2023/24;"BUENOS AIRES";PEHUAJO;6;609;40742;36242;72505;2001
"Trigo total";2024/25;"BUENOS AIRES";PEHUAJO;6;609;56262;56262;174429;3100
"Trigo total";2000/01;"BUENOS AIRES";PELLEGRINI;6;616;7500;7500;21000;2800
"Trigo total";2001/02;"BUENOS AIRES";PELLEGRINI;6;616;9000;8400;16000;1905
"Trigo total";2002/03;"BUENOS AIRES";PELLEGRINI;6;616;7000;7000;16100;2300
"Trigo total";2003/04;"BUENOS AIRES";PELLEGRINI;6;616;5000;5000;7000;1400
"Trigo total";2004/05;"BUENOS AIRES";PELLEGRINI;6;616;5000;5000;11000;2200
"Trigo total";2005/06;"BUENOS AIRES";PELLEGRINI;6;616;2500;2300;4600;2000
"Trigo total";2006/07;"BUENOS AIRES";PELLEGRINI;6;616;3700;3700;8460;2286
"Trigo total";2007/08;"BUENOS AIRES";PELLEGRINI;6;616;4200;4200;12480;2971
"Trigo total";2008/09;"BUENOS AIRES";PELLEGRINI;6;616;4700;4700;10300;2191
"Trigo total";2009/10;"BUENOS AIRES";PELLEGRINI;6;616;3470;3360;6316;1880
"Trigo total";2010/11;"BUENOS AIRES";PELLEGRINI;6;616;5200;5200;16547;3182
"Trigo total";2011/12;"BUENOS AIRES";PELLEGRINI;6;616;6200;6200;19120;3084
"Trigo total";2012/13;"BUENOS AIRES";PELLEGRINI;6;616;5300;5300;14860;2804
"Trigo total";2013/14;"BUENOS AIRES";PELLEGRINI;6;616;6200;6200;16100;2597
"Trigo total";2014/15;"BUENOS AIRES";PELLEGRINI;6;616;10200;10200;27520;2698
"Trigo total";2015/16;"BUENOS AIRES";PELLEGRINI;6;616;6200;6100;17020;2790
"Trigo total";2016/17;"BUENOS AIRES";PELLEGRINI;6;616;10400;9380;34446;3672
"Trigo total";2017/18;"BUENOS AIRES";PELLEGRINI;6;616;2700;2700;6000;2222
"Trigo total";2018/19;"BUENOS AIRES";PELLEGRINI;6;616;3900;3900;13550;3474
"Trigo total";2019/20;"BUENOS AIRES";PELLEGRINI;6;616;15200;14400;35980;2499
"Trigo total";2020/21;"BUENOS AIRES";PELLEGRINI;6;616;17200;17200;51600;3000
"Trigo total";2021/22;"BUENOS AIRES";PELLEGRINI;6;616;16200;16200;56600;3494
"Trigo total";2022/23;"BUENOS AIRES";PELLEGRINI;6;616;17200;16700;48410;2899
"Trigo total";2023/24;"BUENOS AIRES";PELLEGRINI;6;616;20200;20200;54540;2700
"Trigo total";2024/25;"BUENOS AIRES";PELLEGRINI;6;616;20200;20200;54500;2698
"Trigo total";2000/01;"BUENOS AIRES";PERGAMINO;6;623;29000;29000;72500;2500
"Trigo total";2001/02;"BUENOS AIRES";PERGAMINO;6;623;35000;35000;80000;2286
"Trigo total";2002/03;"BUENOS AIRES";PERGAMINO;6;623;26000;22700;49940;2200
"Trigo total";2003/04;"BUENOS AIRES";PERGAMINO;6;623;21400;21400;68480;3200
"Trigo total";2004/05;"BUENOS AIRES";PERGAMINO;6;623;22000;22000;74800;3400
"Trigo total";2005/06;"BUENOS AIRES";PERGAMINO;6;623;21500;21500;79550;3700
"Trigo total";2006/07;"BUENOS AIRES";PERGAMINO;6;623;24550;24550;98200;4000
"Trigo total";2007/08;"BUENOS AIRES";PERGAMINO;6;623;24800;24800;114080;4600
"Trigo total";2008/09;"BUENOS AIRES";PERGAMINO;6;623;20800;20800;49920;2400
"Trigo total";2009/10;"BUENOS AIRES";PERGAMINO;6;623;11750;11750;63399;5396
"Trigo total";2010/11;"BUENOS AIRES";PERGAMINO;6;623;10900;10900;54032;4957
"Trigo total";2011/12;"BUENOS AIRES";PERGAMINO;6;623;11700;11700;57330;4900
"Trigo total";2012/13;"BUENOS AIRES";PERGAMINO;6;623;8640;8640;26784;3100
"Trigo total";2013/14;"BUENOS AIRES";PERGAMINO;6;623;9100;9100;40950;4500
"Trigo total";2014/15;"BUENOS AIRES";PERGAMINO;6;623;10460;10360;40404;3900
"Trigo total";2015/16;"BUENOS AIRES";PERGAMINO;6;623;26790;24615;103383;4200
"Trigo total";2016/17;"BUENOS AIRES";PERGAMINO;6;623;39800;35780;171744;4800
